seed_id,view,image,label
8998,top,train/08998.png,broken
8999,top,train/08999.png,broken
9000,top,train/09000.png,pure
9003,top,train/09003.png,discolored
9004,top,train/09004.png,broken
9005,bottom,train/09005.png,broken
9006,top,train/09006.png,pure
9007,top,train/09007.png,broken
9008,bottom,train/09008.png,pure
9009,bottom,train/09009.png,discolored
9010,bottom,train/09010.png,pure
9011,top,train/09011.png,broken
9012,bottom,train/09012.png,broken
9013,bottom,train/09013.png,discolored
9015,top,train/09015.png,broken
9016,bottom,train/09016.png,broken
9017,bottom,train/09017.png,pure
9018,bottom,train/09018.png,pure
9020,bottom,train/09020.png,pure
9021,bottom,train/09021.png,broken
9022,bottom,train/09022.png,pure
9023,bottom,train/09023.png,pure
9024,top,train/09024.png,pure
9025,bottom,train/09025.png,pure
9026,bottom,train/09026.png,pure
9027,bottom,train/09027.png,silkcut
9028,top,train/09028.png,pure
9029,top,train/09029.png,pure
9030,bottom,train/09030.png,pure
9031,bottom,train/09031.png,discolored
9033,bottom,train/09033.png,broken
9034,bottom,train/09034.png,broken
9035,top,train/09035.png,discolored
9038,bottom,train/09038.png,pure
9040,top,train/09040.png,discolored
9041,top,train/09041.png,pure
9042,top,train/09042.png,pure
9043,top,train/09043.png,broken
9044,top,train/09044.png,discolored
9045,bottom,train/09045.png,pure
9046,bottom,train/09046.png,broken
9047,top,train/09047.png,pure
9048,top,train/09048.png,discolored
9049,top,train/09049.png,broken
9050,bottom,train/09050.png,pure
9051,top,train/09051.png,pure
9053,top,train/09053.png,broken
9055,top,train/09055.png,broken
9056,bottom,train/09056.png,pure
9057,top,train/09057.png,pure
9060,bottom,train/09060.png,discolored
9061,bottom,train/09061.png,broken
9062,bottom,train/09062.png,pure
9063,bottom,train/09063.png,broken
9064,bottom,train/09064.png,silkcut
9065,top,train/09065.png,broken
9066,top,train/09066.png,broken
9067,bottom,train/09067.png,pure
9068,top,train/09068.png,broken
9069,bottom,train/09069.png,pure
9071,top,train/09071.png,broken
9072,top,train/09072.png,broken
9073,bottom,train/09073.png,pure
9074,top,train/09074.png,broken
9076,bottom,train/09076.png,pure
9077,bottom,train/09077.png,broken
9078,bottom,train/09078.png,pure
9079,top,train/09079.png,broken
9080,top,train/09080.png,pure
9081,bottom,train/09081.png,broken
9082,top,train/09082.png,broken
9083,top,train/09083.png,pure
9085,bottom,train/09085.png,pure
9086,bottom,train/09086.png,discolored
9087,bottom,train/09087.png,silkcut
9088,top,train/09088.png,broken
9089,top,train/09089.png,pure
9090,bottom,train/09090.png,pure
9092,bottom,train/09092.png,pure
9093,top,train/09093.png,pure
9094,bottom,train/09094.png,discolored
9096,bottom,train/09096.png,pure
9097,top,train/09097.png,pure
9098,top,train/09098.png,broken
9099,top,train/09099.png,broken
9101,bottom,train/09101.png,pure
9104,bottom,train/09104.png,pure
9105,bottom,train/09105.png,broken
9106,top,train/09106.png,broken
9107,top,train/09107.png,pure
9108,bottom,train/09108.png,silkcut
9109,bottom,train/09109.png,broken
9110,bottom,train/09110.png,silkcut
9111,top,train/09111.png,pure
9112,top,train/09112.png,silkcut
9113,bottom,train/09113.png,pure
9114,bottom,train/09114.png,broken
9116,bottom,train/09116.png,pure
9117,top,train/09117.png,pure
9118,top,train/09118.png,discolored
9120,top,train/09120.png,pure
9121,top,train/09121.png,discolored
9122,bottom,train/09122.png,discolored
9123,bottom,train/09123.png,discolored
9125,top,train/09125.png,pure
9126,bottom,train/09126.png,pure
9127,top,train/09127.png,silkcut
9128,bottom,train/09128.png,broken
9129,top,train/09129.png,discolored
9131,top,train/09131.png,pure
9132,bottom,train/09132.png,pure
9133,bottom,train/09133.png,broken
9134,top,train/09134.png,discolored
9135,bottom,train/09135.png,pure
9136,bottom,train/09136.png,broken
9137,bottom,train/09137.png,broken
9141,top,train/09141.png,pure
9142,top,train/09142.png,pure
9143,bottom,train/09143.png,broken
9144,top,train/09144.png,silkcut
9145,top,train/09145.png,silkcut
9146,top,train/09146.png,broken
9147,top,train/09147.png,discolored
9148,bottom,train/09148.png,pure
9149,top,train/09149.png,broken
9150,top,train/09150.png,pure
9153,top,train/09153.png,broken
9154,top,train/09154.png,pure
9157,bottom,train/09157.png,pure
9158,top,train/09158.png,broken
9159,top,train/09159.png,broken
9160,top,train/09160.png,pure
9161,top,train/09161.png,discolored
9162,bottom,train/09162.png,pure
9163,bottom,train/09163.png,silkcut
9164,top,train/09164.png,broken
9168,bottom,train/09168.png,pure
9169,top,train/09169.png,broken
9170,bottom,train/09170.png,broken
9172,top,train/09172.png,silkcut
9173,bottom,train/09173.png,pure
9174,top,train/09174.png,silkcut
9176,top,train/09176.png,pure
9177,bottom,train/09177.png,discolored
9178,bottom,train/09178.png,pure
9179,top,train/09179.png,pure
9181,top,train/09181.png,discolored
9182,bottom,train/09182.png,silkcut
9183,bottom,train/09183.png,pure
9184,top,train/09184.png,broken
9185,top,train/09185.png,discolored
9186,top,train/09186.png,silkcut
9187,top,train/09187.png,broken
9189,top,train/09189.png,discolored
9190,bottom,train/09190.png,broken
9191,top,train/09191.png,pure
9192,bottom,train/09192.png,broken
9193,top,train/09193.png,silkcut
9195,bottom,train/09195.png,broken
9196,bottom,train/09196.png,pure
9197,top,train/09197.png,discolored
9198,bottom,train/09198.png,silkcut
9200,top,train/09200.png,broken
9201,bottom,train/09201.png,broken
9202,top,train/09202.png,pure
9203,top,train/09203.png,broken
9204,bottom,train/09204.png,discolored
9205,bottom,train/09205.png,silkcut
9206,bottom,train/09206.png,broken
9207,top,train/09207.png,broken
9208,bottom,train/09208.png,pure
9209,top,train/09209.png,pure
9210,top,train/09210.png,discolored
9211,bottom,train/09211.png,pure
9212,bottom,train/09212.png,pure
9213,bottom,train/09213.png,silkcut
9214,bottom,train/09214.png,pure
9216,top,train/09216.png,discolored
9217,top,train/09217.png,pure
9218,top,train/09218.png,pure
9219,top,train/09219.png,discolored
9220,top,train/09220.png,pure
9221,top,train/09221.png,silkcut
9222,top,train/09222.png,pure
9223,top,train/09223.png,pure
9224,bottom,train/09224.png,broken
9225,top,train/09225.png,pure
9226,top,train/09226.png,pure
9227,top,train/09227.png,broken
9230,top,train/09230.png,pure
9231,top,train/09231.png,discolored
9232,top,train/09232.png,broken
9233,top,train/09233.png,discolored
9234,bottom,train/09234.png,broken
9235,bottom,train/09235.png,pure
9236,bottom,train/09236.png,broken
9238,top,train/09238.png,broken
9239,top,train/09239.png,broken
9240,bottom,train/09240.png,pure
9241,top,train/09241.png,pure
9242,bottom,train/09242.png,broken
9243,top,train/09243.png,silkcut
9244,top,train/09244.png,pure
9245,bottom,train/09245.png,broken
9246,bottom,train/09246.png,pure
9247,bottom,train/09247.png,pure
9248,top,train/09248.png,pure
9249,top,train/09249.png,broken
9250,bottom,train/09250.png,pure
9251,bottom,train/09251.png,pure
9252,top,train/09252.png,pure
9254,top,train/09254.png,pure
9255,top,train/09255.png,pure
9256,top,train/09256.png,broken
9257,top,train/09257.png,silkcut
9258,top,train/09258.png,pure
9259,bottom,train/09259.png,broken
9260,top,train/09260.png,silkcut
9261,bottom,train/09261.png,broken
9262,bottom,train/09262.png,pure
9263,top,train/09263.png,broken
9264,top,train/09264.png,pure
9265,top,train/09265.png,broken
9266,top,train/09266.png,discolored
9267,bottom,train/09267.png,silkcut
9268,top,train/09268.png,pure
9269,bottom,train/09269.png,pure
9270,top,train/09270.png,pure
9271,top,train/09271.png,pure
9273,top,train/09273.png,discolored
9274,bottom,train/09274.png,discolored
9275,top,train/09275.png,broken
9276,top,train/09276.png,pure
9277,top,train/09277.png,broken
9278,top,train/09278.png,pure
9279,bottom,train/09279.png,broken
9282,bottom,train/09282.png,pure
9283,bottom,train/09283.png,pure
9285,top,train/09285.png,discolored
9287,bottom,train/09287.png,broken
9288,bottom,train/09288.png,pure
9290,top,train/09290.png,broken
9291,top,train/09291.png,broken
9292,bottom,train/09292.png,discolored
9293,top,train/09293.png,silkcut
9295,top,train/09295.png,pure
9296,top,train/09296.png,pure
9297,top,train/09297.png,broken
9298,bottom,train/09298.png,pure
9300,bottom,train/09300.png,pure
9301,bottom,train/09301.png,discolored
9302,top,train/09302.png,broken
9304,bottom,train/09304.png,broken
9306,top,train/09306.png,broken
9307,bottom,train/09307.png,pure
9308,bottom,train/09308.png,discolored
9309,bottom,train/09309.png,discolored
9310,bottom,train/09310.png,broken
9311,top,train/09311.png,broken
9312,top,train/09312.png,broken
9313,bottom,train/09313.png,pure
9314,top,train/09314.png,discolored
9316,top,train/09316.png,discolored
9317,top,train/09317.png,broken
9318,bottom,train/09318.png,broken
9319,top,train/09319.png,broken
9320,top,train/09320.png,broken
9321,top,train/09321.png,broken
9322,top,train/09322.png,pure
9323,top,train/09323.png,pure
9324,top,train/09324.png,pure
9325,top,train/09325.png,broken
9326,bottom,train/09326.png,pure
9327,bottom,train/09327.png,pure
9328,top,train/09328.png,pure
9329,top,train/09329.png,discolored
9330,top,train/09330.png,pure
9331,bottom,train/09331.png,pure
9332,bottom,train/09332.png,pure
9335,bottom,train/09335.png,broken
9336,bottom,train/09336.png,pure
9337,top,train/09337.png,pure
9338,bottom,train/09338.png,silkcut
9339,top,train/09339.png,broken
9341,top,train/09341.png,discolored
9342,bottom,train/09342.png,silkcut
9343,top,train/09343.png,broken
9344,top,train/09344.png,pure
9345,bottom,train/09345.png,broken
9346,bottom,train/09346.png,broken
9347,bottom,train/09347.png,pure
9348,bottom,train/09348.png,discolored
9350,bottom,train/09350.png,pure
9351,bottom,train/09351.png,broken
9352,top,train/09352.png,discolored
9354,top,train/09354.png,pure
9355,top,train/09355.png,broken
9356,bottom,train/09356.png,pure
9357,top,train/09357.png,discolored
9358,top,train/09358.png,silkcut
9360,bottom,train/09360.png,pure
9361,top,train/09361.png,discolored
9362,top,train/09362.png,discolored
9363,top,train/09363.png,silkcut
9365,top,train/09365.png,silkcut
9366,bottom,train/09366.png,broken
9367,bottom,train/09367.png,pure
9368,top,train/09368.png,silkcut
9369,bottom,train/09369.png,pure
9370,bottom,train/09370.png,broken
9371,bottom,train/09371.png,silkcut
9373,bottom,train/09373.png,broken
9374,top,train/09374.png,pure
9375,top,train/09375.png,broken
9376,top,train/09376.png,discolored
9377,bottom,train/09377.png,pure
9379,bottom,train/09379.png,pure
9381,top,train/09381.png,discolored
9382,top,train/09382.png,broken
9384,top,train/09384.png,silkcut
9385,bottom,train/09385.png,pure
9387,top,train/09387.png,broken
9389,bottom,train/09389.png,pure
9390,top,train/09390.png,broken
9391,bottom,train/09391.png,silkcut
9392,bottom,train/09392.png,pure
9393,top,train/09393.png,pure
9394,bottom,train/09394.png,pure
9395,top,train/09395.png,pure
9396,top,train/09396.png,pure
9397,top,train/09397.png,broken
9398,top,train/09398.png,pure
9399,top,train/09399.png,discolored
9400,bottom,train/09400.png,discolored
9402,top,train/09402.png,silkcut
9405,bottom,train/09405.png,discolored
9406,bottom,train/09406.png,broken
9407,bottom,train/09407.png,pure
9408,top,train/09408.png,discolored
9410,bottom,train/09410.png,discolored
9411,top,train/09411.png,broken
9412,top,train/09412.png,broken
9413,top,train/09413.png,broken
9414,top,train/09414.png,pure
9416,bottom,train/09416.png,pure
9417,bottom,train/09417.png,pure
9418,top,train/09418.png,discolored
9419,bottom,train/09419.png,pure
9420,top,train/09420.png,discolored
9423,top,train/09423.png,discolored
9424,top,train/09424.png,broken
9425,bottom,train/09425.png,silkcut
9426,bottom,train/09426.png,broken
9427,bottom,train/09427.png,broken
9428,bottom,train/09428.png,silkcut
9429,top,train/09429.png,pure
9430,bottom,train/09430.png,broken
9431,top,train/09431.png,broken
9432,bottom,train/09432.png,broken
9433,bottom,train/09433.png,pure
9434,top,train/09434.png,discolored
9435,top,train/09435.png,broken
9436,top,train/09436.png,pure
9437,top,train/09437.png,silkcut
9438,bottom,train/09438.png,broken
9439,bottom,train/09439.png,broken
9441,bottom,train/09441.png,broken
9442,top,train/09442.png,broken
9444,top,train/09444.png,discolored
9445,bottom,train/09445.png,pure
9446,top,train/09446.png,pure
9447,top,train/09447.png,pure
9448,top,train/09448.png,broken
9449,bottom,train/09449.png,broken
9450,bottom,train/09450.png,broken
9451,bottom,train/09451.png,silkcut
9452,top,train/09452.png,discolored
9453,bottom,train/09453.png,broken
9456,top,train/09456.png,pure
9457,bottom,train/09457.png,discolored
9458,top,train/09458.png,broken
9459,top,train/09459.png,broken
9460,bottom,train/09460.png,pure
9461,bottom,train/09461.png,pure
9463,top,train/09463.png,broken
9464,top,train/09464.png,broken
9465,bottom,train/09465.png,discolored
9466,bottom,train/09466.png,discolored
9467,bottom,train/09467.png,broken
9469,top,train/09469.png,pure
9471,top,train/09471.png,discolored
9472,top,train/09472.png,broken
9473,top,train/09473.png,broken
9474,bottom,train/09474.png,discolored
9475,top,train/09475.png,pure
9476,top,train/09476.png,broken
9478,bottom,train/09478.png,pure
9480,top,train/09480.png,pure
9481,bottom,train/09481.png,pure
9482,top,train/09482.png,pure
9483,top,train/09483.png,pure
9485,top,train/09485.png,discolored
9486,bottom,train/09486.png,pure
9487,top,train/09487.png,broken
9488,bottom,train/09488.png,silkcut
9491,top,train/09491.png,discolored
9493,bottom,train/09493.png,silkcut
9494,top,train/09494.png,discolored
9495,top,train/09495.png,broken
9496,top,train/09496.png,discolored
9498,top,train/09498.png,pure
9500,bottom,train/09500.png,broken
9501,top,train/09501.png,discolored
9502,top,train/09502.png,pure
9503,bottom,train/09503.png,discolored
9505,top,train/09505.png,discolored
9507,top,train/09507.png,broken
9509,top,train/09509.png,silkcut
9513,bottom,train/09513.png,broken
9515,top,train/09515.png,pure
9516,bottom,train/09516.png,discolored
9517,bottom,train/09517.png,pure
9518,bottom,train/09518.png,broken
9519,bottom,train/09519.png,discolored
9522,top,train/09522.png,pure
9523,bottom,train/09523.png,broken
9525,top,train/09525.png,discolored
9526,top,train/09526.png,pure
9527,top,train/09527.png,broken
9528,bottom,train/09528.png,pure
9529,top,train/09529.png,pure
9530,bottom,train/09530.png,pure
9531,bottom,train/09531.png,pure
9532,bottom,train/09532.png,silkcut
9533,top,train/09533.png,broken
9534,bottom,train/09534.png,pure
9535,top,train/09535.png,broken
9536,top,train/09536.png,broken
9537,bottom,train/09537.png,broken
9538,top,train/09538.png,silkcut
9539,bottom,train/09539.png,pure
9540,bottom,train/09540.png,broken
9541,top,train/09541.png,broken
9542,top,train/09542.png,discolored
9543,bottom,train/09543.png,pure
9544,top,train/09544.png,pure
9545,top,train/09545.png,broken
9546,bottom,train/09546.png,pure
9547,bottom,train/09547.png,pure
9548,top,train/09548.png,discolored
9549,top,train/09549.png,silkcut
9550,top,train/09550.png,broken
9552,bottom,train/09552.png,pure
9553,bottom,train/09553.png,broken
9554,bottom,train/09554.png,pure
9555,bottom,train/09555.png,pure
9556,bottom,train/09556.png,pure
9557,bottom,train/09557.png,discolored
9558,top,train/09558.png,broken
9559,top,train/09559.png,silkcut
9561,bottom,train/09561.png,discolored
9562,bottom,train/09562.png,pure
9564,bottom,train/09564.png,pure
9565,top,train/09565.png,pure
9566,top,train/09566.png,broken
9567,top,train/09567.png,pure
9568,top,train/09568.png,discolored
9569,bottom,train/09569.png,broken
9570,bottom,train/09570.png,discolored
9572,bottom,train/09572.png,silkcut
9573,bottom,train/09573.png,pure
9574,bottom,train/09574.png,pure
9575,top,train/09575.png,pure
9577,top,train/09577.png,broken
9578,top,train/09578.png,broken
9580,bottom,train/09580.png,pure
9581,bottom,train/09581.png,silkcut
9582,top,train/09582.png,silkcut
9583,top,train/09583.png,pure
9585,bottom,train/09585.png,pure
9586,bottom,train/09586.png,broken
9587,top,train/09587.png,broken
9589,top,train/09589.png,broken
9590,top,train/09590.png,broken
9591,top,train/09591.png,pure
9593,top,train/09593.png,discolored
9594,bottom,train/09594.png,pure
9595,bottom,train/09595.png,broken
9596,top,train/09596.png,broken
9597,top,train/09597.png,broken
9598,top,train/09598.png,discolored
9599,top,train/09599.png,broken
9600,bottom,train/09600.png,discolored
9601,top,train/09601.png,pure
9602,bottom,train/09602.png,discolored
9604,top,train/09604.png,broken
9606,bottom,train/09606.png,pure
9608,bottom,train/09608.png,pure
9609,bottom,train/09609.png,pure
9610,bottom,train/09610.png,silkcut
9611,bottom,train/09611.png,discolored
9612,top,train/09612.png,pure
9613,top,train/09613.png,pure
9614,top,train/09614.png,pure
9615,bottom,train/09615.png,pure
9616,bottom,train/09616.png,discolored
9618,top,train/09618.png,discolored
9619,top,train/09619.png,broken
9620,top,train/09620.png,broken
9621,top,train/09621.png,pure
9622,bottom,train/09622.png,broken
9623,bottom,train/09623.png,pure
9624,bottom,train/09624.png,broken
9625,top,train/09625.png,pure
9626,bottom,train/09626.png,pure
9627,top,train/09627.png,broken
9628,top,train/09628.png,broken
9629,top,train/09629.png,broken
9631,bottom,train/09631.png,silkcut
9633,top,train/09633.png,broken
9634,top,train/09634.png,pure
9636,bottom,train/09636.png,pure
9637,top,train/09637.png,pure
9638,bottom,train/09638.png,discolored
9640,bottom,train/09640.png,discolored
9641,bottom,train/09641.png,discolored
9642,bottom,train/09642.png,broken
9643,bottom,train/09643.png,discolored
9644,top,train/09644.png,pure
9645,bottom,train/09645.png,silkcut
9647,bottom,train/09647.png,pure
9648,top,train/09648.png,pure
9650,bottom,train/09650.png,silkcut
9651,bottom,train/09651.png,pure
9652,top,train/09652.png,pure
9654,bottom,train/09654.png,broken
9655,bottom,train/09655.png,pure
9656,bottom,train/09656.png,pure
9657,bottom,train/09657.png,pure
9658,top,train/09658.png,pure
9659,bottom,train/09659.png,pure
9661,bottom,train/09661.png,discolored
9662,top,train/09662.png,broken
9663,bottom,train/09663.png,broken
9664,top,train/09664.png,broken
9666,bottom,train/09666.png,broken
9667,bottom,train/09667.png,broken
9668,top,train/09668.png,silkcut
9669,bottom,train/09669.png,pure
9670,bottom,train/09670.png,pure
9671,bottom,train/09671.png,broken
9672,bottom,train/09672.png,discolored
9673,bottom,train/09673.png,broken
9674,top,train/09674.png,pure
9675,bottom,train/09675.png,broken
9676,top,train/09676.png,pure
9677,bottom,train/09677.png,pure
9680,bottom,train/09680.png,broken
9681,top,train/09681.png,discolored
9682,top,train/09682.png,broken
9683,bottom,train/09683.png,pure
9684,bottom,train/09684.png,pure
9686,bottom,train/09686.png,broken
9687,top,train/09687.png,discolored
9688,top,train/09688.png,broken
9689,bottom,train/09689.png,discolored
9691,bottom,train/09691.png,pure
9693,bottom,train/09693.png,pure
9694,top,train/09694.png,silkcut
9696,bottom,train/09696.png,pure
9698,top,train/09698.png,pure
9699,bottom,train/09699.png,pure
9700,bottom,train/09700.png,discolored
9701,bottom,train/09701.png,pure
9702,bottom,train/09702.png,broken
9704,bottom,train/09704.png,pure
9705,bottom,train/09705.png,pure
9707,top,train/09707.png,pure
9708,top,train/09708.png,silkcut
9709,top,train/09709.png,discolored
9712,top,train/09712.png,pure
9713,top,train/09713.png,silkcut
9714,top,train/09714.png,broken
9715,bottom,train/09715.png,silkcut
9716,top,train/09716.png,broken
9717,bottom,train/09717.png,pure
9719,top,train/09719.png,silkcut
9720,top,train/09720.png,broken
9721,top,train/09721.png,pure
9722,bottom,train/09722.png,pure
9723,bottom,train/09723.png,broken
9724,bottom,train/09724.png,broken
9725,bottom,train/09725.png,discolored
9726,top,train/09726.png,discolored
9727,bottom,train/09727.png,pure
9728,bottom,train/09728.png,broken
9729,top,train/09729.png,pure
9730,top,train/09730.png,discolored
9731,top,train/09731.png,discolored
9732,top,train/09732.png,silkcut
9733,bottom,train/09733.png,pure
9734,top,train/09734.png,silkcut
9735,top,train/09735.png,pure
9736,top,train/09736.png,silkcut
9737,bottom,train/09737.png,discolored
9738,top,train/09738.png,pure
9739,bottom,train/09739.png,pure
9741,bottom,train/09741.png,broken
9742,bottom,train/09742.png,pure
9744,bottom,train/09744.png,broken
9745,bottom,train/09745.png,discolored
9746,bottom,train/09746.png,broken
9747,top,train/09747.png,pure
9749,top,train/09749.png,broken
9751,top,train/09751.png,pure
9752,top,train/09752.png,pure
9754,bottom,train/09754.png,pure
9755,top,train/09755.png,silkcut
9756,bottom,train/09756.png,silkcut
9759,top,train/09759.png,discolored
9760,top,train/09760.png,broken
9762,bottom,train/09762.png,pure
9763,top,train/09763.png,silkcut
9764,bottom,train/09764.png,broken
9765,top,train/09765.png,silkcut
9766,bottom,train/09766.png,pure
9767,top,train/09767.png,broken
9768,bottom,train/09768.png,pure
9769,top,train/09769.png,pure
9770,bottom,train/09770.png,pure
9772,top,train/09772.png,discolored
9774,top,train/09774.png,broken
9775,bottom,train/09775.png,broken
9776,bottom,train/09776.png,pure
9777,top,train/09777.png,discolored
9778,top,train/09778.png,broken
9779,top,train/09779.png,discolored
9780,bottom,train/09780.png,broken
9781,top,train/09781.png,pure
9784,top,train/09784.png,pure
9785,top,train/09785.png,pure
9787,bottom,train/09787.png,discolored
9788,bottom,train/09788.png,pure
9789,top,train/09789.png,discolored
9790,bottom,train/09790.png,pure
9792,bottom,train/09792.png,pure
9793,top,train/09793.png,broken
9794,top,train/09794.png,broken
9795,bottom,train/09795.png,pure
9796,top,train/09796.png,pure
9798,bottom,train/09798.png,broken
9799,top,train/09799.png,pure
9800,top,train/09800.png,silkcut
9804,top,train/09804.png,broken
9806,top,train/09806.png,pure
9807,top,train/09807.png,pure
9808,bottom,train/09808.png,discolored
9809,top,train/09809.png,silkcut
9810,bottom,train/09810.png,pure
9811,top,train/09811.png,pure
9813,bottom,train/09813.png,discolored
9814,bottom,train/09814.png,broken
9815,top,train/09815.png,broken
9816,top,train/09816.png,pure
9817,bottom,train/09817.png,pure
9818,top,train/09818.png,broken
9819,top,train/09819.png,pure
9820,bottom,train/09820.png,pure
9821,top,train/09821.png,pure
9822,top,train/09822.png,silkcut
9823,top,train/09823.png,pure
9824,bottom,train/09824.png,pure
9825,top,train/09825.png,pure
9826,top,train/09826.png,broken
9827,bottom,train/09827.png,pure
9828,top,train/09828.png,broken
9830,top,train/09830.png,pure
9831,top,train/09831.png,broken
9832,top,train/09832.png,silkcut
9833,top,train/09833.png,pure
9835,top,train/09835.png,silkcut
9836,bottom,train/09836.png,pure
9837,bottom,train/09837.png,silkcut
9838,top,train/09838.png,pure
9839,top,train/09839.png,discolored
9840,top,train/09840.png,discolored
9841,top,train/09841.png,pure
9842,bottom,train/09842.png,broken
9843,bottom,train/09843.png,pure
9844,bottom,train/09844.png,pure
9845,bottom,train/09845.png,discolored
9846,top,train/09846.png,pure
9847,bottom,train/09847.png,discolored
9849,top,train/09849.png,broken
9850,bottom,train/09850.png,discolored
9851,bottom,train/09851.png,broken
9853,bottom,train/09853.png,discolored
9855,bottom,train/09855.png,pure
9856,bottom,train/09856.png,pure
9857,top,train/09857.png,pure
9858,top,train/09858.png,pure
9859,top,train/09859.png,pure
9860,top,train/09860.png,pure
9861,bottom,train/09861.png,pure
9862,bottom,train/09862.png,discolored
9863,top,train/09863.png,pure
9864,bottom,train/09864.png,discolored
9865,top,train/09865.png,broken
9866,top,train/09866.png,broken
9867,bottom,train/09867.png,pure
9869,top,train/09869.png,silkcut
9870,bottom,train/09870.png,pure
9872,top,train/09872.png,discolored
9873,bottom,train/09873.png,pure
9874,top,train/09874.png,broken
9875,bottom,train/09875.png,broken
9876,top,train/09876.png,broken
9878,top,train/09878.png,pure
9879,bottom,train/09879.png,broken
9880,bottom,train/09880.png,pure
9881,bottom,train/09881.png,discolored
9885,bottom,train/09885.png,broken
9886,bottom,train/09886.png,pure
9887,top,train/09887.png,broken
9888,bottom,train/09888.png,broken
9891,bottom,train/09891.png,broken
9892,bottom,train/09892.png,discolored
9895,bottom,train/09895.png,pure
9896,bottom,train/09896.png,broken
9897,top,train/09897.png,pure
9898,top,train/09898.png,pure
9900,top,train/09900.png,pure
9901,bottom,train/09901.png,silkcut
9902,bottom,train/09902.png,pure
9903,bottom,train/09903.png,pure
9905,bottom,train/09905.png,pure
9906,top,train/09906.png,pure
9907,bottom,train/09907.png,pure
9908,bottom,train/09908.png,pure
9910,top,train/09910.png,discolored
9912,bottom,train/09912.png,pure
9913,bottom,train/09913.png,discolored
9914,top,train/09914.png,silkcut
9915,bottom,train/09915.png,discolored
9917,top,train/09917.png,broken
9919,top,train/09919.png,discolored
9922,bottom,train/09922.png,pure
9923,bottom,train/09923.png,discolored
9924,top,train/09924.png,pure
9926,bottom,train/09926.png,pure
9927,top,train/09927.png,pure
9930,bottom,train/09930.png,discolored
9931,top,train/09931.png,broken
9933,top,train/09933.png,discolored
9934,top,train/09934.png,pure
9935,bottom,train/09935.png,pure
9936,bottom,train/09936.png,discolored
9937,bottom,train/09937.png,pure
9938,bottom,train/09938.png,pure
9939,bottom,train/09939.png,silkcut
9940,top,train/09940.png,discolored
9941,top,train/09941.png,broken
9942,top,train/09942.png,discolored
9943,top,train/09943.png,broken
9944,top,train/09944.png,pure
9945,bottom,train/09945.png,discolored
9946,bottom,train/09946.png,broken
9947,top,train/09947.png,broken
9949,top,train/09949.png,discolored
9950,bottom,train/09950.png,pure
9951,bottom,train/09951.png,pure
9952,bottom,train/09952.png,discolored
9953,bottom,train/09953.png,pure
9954,bottom,train/09954.png,discolored
9955,top,train/09955.png,pure
9956,bottom,train/09956.png,pure
9957,top,train/09957.png,broken
9959,top,train/09959.png,broken
9960,top,train/09960.png,silkcut
9962,top,train/09962.png,broken
9963,bottom,train/09963.png,discolored
9964,top,train/09964.png,pure
9965,bottom,train/09965.png,discolored
9966,top,train/09966.png,broken
9968,top,train/09968.png,pure
9970,bottom,train/09970.png,discolored
9971,bottom,train/09971.png,broken
9972,bottom,train/09972.png,silkcut
9973,top,train/09973.png,pure
9974,top,train/09974.png,broken
9975,top,train/09975.png,broken
9977,bottom,train/09977.png,silkcut
9979,bottom,train/09979.png,pure
9980,top,train/09980.png,broken
9981,bottom,train/09981.png,discolored
9983,bottom,train/09983.png,broken
9984,top,train/09984.png,broken
9985,top,train/09985.png,pure
9988,bottom,train/09988.png,discolored
9989,bottom,train/09989.png,broken
9990,bottom,train/09990.png,pure
9992,top,train/09992.png,pure
9993,top,train/09993.png,broken
9994,top,train/09994.png,discolored
9995,bottom,train/09995.png,pure
9996,bottom,train/09996.png,broken
9997,bottom,train/09997.png,pure
9998,bottom,train/09998.png,pure
10000,top,train/10000.png,discolored
10001,top,train/10001.png,silkcut
10002,bottom,train/10002.png,broken
10003,top,train/10003.png,pure
10005,top,train/10005.png,pure
10006,bottom,train/10006.png,pure
10007,top,train/10007.png,discolored
10008,bottom,train/10008.png,silkcut
10010,top,train/10010.png,broken
10012,top,train/10012.png,silkcut
10013,top,train/10013.png,discolored
10014,bottom,train/10014.png,pure
10017,bottom,train/10017.png,pure
10018,top,train/10018.png,pure
10019,top,train/10019.png,silkcut
10020,top,train/10020.png,pure
10021,top,train/10021.png,pure
10022,top,train/10022.png,broken
10023,top,train/10023.png,broken
10024,bottom,train/10024.png,discolored
10025,bottom,train/10025.png,silkcut
10026,bottom,train/10026.png,broken
10027,top,train/10027.png,silkcut
10030,bottom,train/10030.png,silkcut
10031,top,train/10031.png,pure
10032,top,train/10032.png,silkcut
10033,top,train/10033.png,broken
10036,bottom,train/10036.png,discolored
10037,top,train/10037.png,broken
10038,top,train/10038.png,pure
10040,top,train/10040.png,pure
10041,bottom,train/10041.png,pure
10042,bottom,train/10042.png,silkcut
10043,top,train/10043.png,pure
10044,bottom,train/10044.png,broken
10045,bottom,train/10045.png,pure
10046,bottom,train/10046.png,discolored
10047,top,train/10047.png,pure
10049,bottom,train/10049.png,pure
10051,bottom,train/10051.png,silkcut
10052,bottom,train/10052.png,discolored
10053,bottom,train/10053.png,pure
10054,bottom,train/10054.png,broken
10055,bottom,train/10055.png,pure
10056,top,train/10056.png,broken
10057,top,train/10057.png,silkcut
10058,bottom,train/10058.png,discolored
